4150514_0	which actress is in the top 2 rated movies ?	[ actor ] of sort ( aggregateRating . ratingValue desc of @org.schema.Movie . Movie ( ) ) [ 1 : 2 ] ;
4150514_1	get me the name of the actress that is in both top rated films .	[ actor ] of sort ( aggregateRating . ratingValue desc of @org.schema.Movie . Movie ( ) ) [ 1 : 2 ] ;
4150514_2	find QUOTED_STRING_0 films that are NUMBER_0 days long and that were published on DATE_0 .	@org.schema.Movie . Movie ( ) filter datePublished == DATE_0 && duration == 0 day && id =~ QUOTED_STRING_0 ;
4150514_3	published DATE_0 , which QUOTED_STRING_0 films are there with a run time of NUMBER_0 days ?	@org.schema.Movie . Movie ( ) filter datePublished == DATE_0 && duration == 0 day && id =~ QUOTED_STRING_0 ;
4150514_4	list out all of QUOTED_STRING_0 films .	@org.schema.Movie . Movie ( ) filter id =~ QUOTED_STRING_0 ;
4150514_5	name QUOTED_STRING_0 films for me please .	@org.schema.Movie . Movie ( ) filter id =~ QUOTED_STRING_0 ;
4150514_6	get me all the QUOTED_STRING_0 films that are 1 hour in length .	@org.schema.Movie . Movie ( ) filter duration == 1 h && id =~ QUOTED_STRING_0 ;
4150514_7	with a 1 hour run time , what are all the QUOTED_STRING_0 films ?	@org.schema.Movie . Movie ( ) filter duration == 1 h && id =~ QUOTED_STRING_0 ;
4150514_8	which actress had roles in the movies rated the top 2 ?	[ actor ] of sort ( aggregateRating . ratingValue desc of @org.schema.Movie . Movie ( ) ) [ 1 : 2 ] ;
4150514_9	look up the actress that appeared in the 2 highest rated films .	[ actor ] of sort ( aggregateRating . ratingValue desc of @org.schema.Movie . Movie ( ) ) [ 1 : 2 ] ;
4150514_10	find movies titled QUOTED_STRING_0 with a NUMBER_0 day runtime and a DATE_0 release date .	@org.schema.Movie . Movie ( ) filter datePublished == DATE_0 && duration == 0 day && id =~ QUOTED_STRING_0 ;
4150514_11	i 'm looking for QUOTED_STRING_0 films released on DATE_0 that are NUMBER_0 days long .	@org.schema.Movie . Movie ( ) filter datePublished == DATE_0 && duration == 0 day && id =~ QUOTED_STRING_0 ;
4150514_12	find every work titled QUOTED_STRING_0 .	@org.schema.Movie . Movie ( ) filter id =~ QUOTED_STRING_0 ;
4150514_13	look up each instance of QUOTED_STRING_0 .	@org.schema.Movie . Movie ( ) filter id =~ QUOTED_STRING_0 ;
4150514_14	get me every QUOTED_STRING_0 movie with a 1 -hour runtime .	@org.schema.Movie . Movie ( ) filter duration == 1 h && id =~ QUOTED_STRING_0 ;
4150514_15	i want any QUOTED_STRING_0 film that clocks in at 1 hour .	@org.schema.Movie . Movie ( ) filter duration == 1 h && id =~ QUOTED_STRING_0 ;
4150514_16	show me the actress which played in the 2 top-rated movies	[ actor ] of sort ( aggregateRating . ratingValue desc of @org.schema.Movie . Movie ( ) ) [ 1 : 2 ] ;
4150514_17	show me the actress for the 2 top-rated movies	[ actor ] of sort ( aggregateRating . ratingValue desc of @org.schema.Movie . Movie ( ) ) [ 1 : 2 ] ;
4150514_18	search for a list of movies having date published DATE_0 , a duration NUMBER_0 days , and QUOTED_STRING_0	@org.schema.Movie . Movie ( ) filter datePublished == DATE_0 && duration == 0 day && id =~ QUOTED_STRING_0 ;
4150514_19	search for a list of QUOTED_STRING_0 movies having a duration of NUMBER_0 days and date published DATE_0	@org.schema.Movie . Movie ( ) filter datePublished == DATE_0 && duration == 0 day && id =~ QUOTED_STRING_0 ;
4150514_20	show a list of all QUOTED_STRING_0	@org.schema.Movie . Movie ( ) filter id =~ QUOTED_STRING_0 ;
4150514_21	search for a list of all that contain QUOTED_STRING_0	@org.schema.Movie . Movie ( ) filter id =~ QUOTED_STRING_0 ;
4150514_22	show all the QUOTED_STRING_0 movies which are 1 h long	@org.schema.Movie . Movie ( ) filter duration == 1 h && id =~ QUOTED_STRING_0 ;
4150514_23	i would like all the movies which are 1 h long and contain QUOTED_STRING_0	@org.schema.Movie . Movie ( ) filter duration == 1 h && id =~ QUOTED_STRING_0 ;
4150514_24	find the lengthiest films that are nc17 and don't have under 10 genres .	sort ( duration desc of @org.schema.Movie . Movie ( ) filter contentRating == enum NC17 && count ( genre ) >= 10 ) [ 1 ] ;
4150514_25	which nc-17 movies not having less than 10 genres have the longest running times ?	sort ( duration desc of @org.schema.Movie . Movie ( ) filter contentRating == enum NC17 && count ( genre ) >= 10 ) [ 1 ] ;
4150514_26	what QUOTED_STRING_0 movie lasts 2 hours and was written on DATE_0 ?	@org.schema.Movie . Movie ( ) filter datePublished == DATE_0 && duration == 2 h && id =~ QUOTED_STRING_0 ;
4150514_27	which movie named QUOTED_STRING_0 was written DATE_0 and has a 2 hour running time ?	@org.schema.Movie . Movie ( ) filter datePublished == DATE_0 && duration == 2 h && id =~ QUOTED_STRING_0 ;
4150514_28	who is the creator of the 2 shortest produced movies ?	[ creator ] of sort ( duration desc of @org.schema.Movie . Movie ( ) ) [ 1 : 2 ] ;
4150514_29	which individual created the 2 produced movies of the least length ?	[ creator ] of sort ( duration desc of @org.schema.Movie . Movie ( ) ) [ 1 : 2 ] ;
4150514_31	conduct a search for QUOTED_STRING_0 film with marlene dietrich as a director .	@org.schema.Movie . Movie ( ) filter contains ( director , null ^^org.schema.Movie:Person ( " marlene dietrich " ) ) && id =~ QUOTED_STRING_0 ;
4150514_32	what are the longest films that are pg and have less than 10 genres ?	sort ( duration desc of @org.schema.Movie . Movie ( ) filter contentRating == enum PG && count ( genre ) >= 10 ) [ 1 ] ;
4150514_33	name the films longest in length with less than 10 genres that are also r when it comes to their ratings .	sort ( duration desc of @org.schema.Movie . Movie ( ) filter contentRating == enum R && count ( genre ) >= 10 ) [ 1 ] ;
4150514_34	find the movie QUOTED_STRING_0 , which lasts 2 hours and was written DATE_0 .	@org.schema.Movie . Movie ( ) filter datePublished == DATE_0 && duration == 2 h && id =~ QUOTED_STRING_0 ;
4150514_35	written DATE_0 , find the film QUOTED_STRING_0 that has a run time of 2 hours .	@org.schema.Movie . Movie ( ) filter datePublished == DATE_0 && duration == 2 h && id =~ QUOTED_STRING_0 ;
4150514_36	name the person who produced the 2 shortest films .	[ creator ] of sort ( duration desc of @org.schema.Movie . Movie ( ) ) [ 1 : 2 ] ;
4150514_37	what man or woman was the creator and producer of the 2 shortest films ?	[ creator ] of sort ( duration desc of @org.schema.Movie . Movie ( ) ) [ 1 : 2 ] ;
4150514_38	look up the marlene dietrich directed QUOTED_STRING_0 .	@org.schema.Movie . Movie ( ) filter contains ( director , null ^^org.schema.Movie:Person ( " marlene dietrich " ) ) && id =~ QUOTED_STRING_0 ;
4150514_39	find QUOTED_STRING_0 that has marlene dietrich as a director .	@org.schema.Movie . Movie ( ) filter contains ( director , null ^^org.schema.Movie:Person ( " marlene dietrich " ) ) && id =~ QUOTED_STRING_0 ;
4150514_40	search the longest movies which don't have fewer than 10 genre and is rated as pg-13	sort ( duration desc of @org.schema.Movie . Movie ( ) filter contentRating == enum PG13 && count ( genre ) >= 10 ) [ 1 ] ;
4150514_41	search the longest movies which is rated as pg and don't have fewer than 10 genre	sort ( duration desc of @org.schema.Movie . Movie ( ) filter contentRating == enum PG && count ( genre ) >= 10 ) [ 1 ] ;
4150514_42	what are the movie QUOTED_STRING_0 which have duration 2 hours and written on DATE_0 ?	@org.schema.Movie . Movie ( ) filter datePublished == DATE_0 && duration == 2 h && id =~ QUOTED_STRING_0 ;
4150514_43	what are the movie which have duration 2 hours , are titled QUOTED_STRING_0 and were written on DATE_0 ?	@org.schema.Movie . Movie ( ) filter datePublished == DATE_0 && duration == 2 h && id =~ QUOTED_STRING_0 ;
4150514_44	tell me creator which produced 2 shortest movies	[ creator ] of sort ( duration desc of @org.schema.Movie . Movie ( ) ) [ 1 : 2 ] ;
4150514_45	which creator produced 2 shortest movies ?	[ creator ] of sort ( duration desc of @org.schema.Movie . Movie ( ) ) [ 1 : 2 ] ;
4150514_46	help me search for an QUOTED_STRING_0 movie directed by marlene dietrich	@org.schema.Movie . Movie ( ) filter contains ( director , null ^^org.schema.Movie:Person ( " marlene dietrich " ) ) && id =~ QUOTED_STRING_0 ;
4150514_47	i need to search for the movie , QUOTED_STRING_0 , directed by marlene dietrich	@org.schema.Movie . Movie ( ) filter contains ( director , null ^^org.schema.Movie:Person ( " marlene dietrich " ) ) && id =~ QUOTED_STRING_0 ;
4150514_48	name the QUOTED_STRING_0 film with 5 ratings that stars rosemary murphy .	@org.schema.Movie . Movie ( ) filter aggregateRating . ratingCount == 5 && contains ( actor , null ^^org.schema.Movie:Person ( " rosemary murphy " ) ) && id =~ QUOTED_STRING_0 ;
4150514_49	what is the QUOTED_STRING_0 film that rosemary murphy stars in and that has a rating count of exactly 5 ?	@org.schema.Movie . Movie ( ) filter aggregateRating . ratingCount == 5 && contains ( actor , null ^^org.schema.Movie:Person ( " rosemary murphy " ) ) && id =~ QUOTED_STRING_0 ;
4150514_50	what is a QUOTED_STRING_0 film that is 2 hours in length ?	@org.schema.Movie . Movie ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ;
4150514_51	name a QUOTED_STRING_0 film that clocks in at 2 hours .	@org.schema.Movie . Movie ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ;
4150514_52	with a duration under 10 days , what is a bosnian QUOTED_STRING_0 film ?	@org.schema.Movie . Movie ( ) filter duration <= 10 day && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " bosnian " ) ;
4150514_53	name a film that has a run time under 10 days that is a bosnian QUOTED_STRING_0 film .	@org.schema.Movie . Movie ( ) filter duration <= 10 day && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " bosnian " ) ;
4150514_54	find a marlene dietrich directed QUOTED_STRING_0 movie that is under NUMBER_0 minutes .	@org.schema.Movie . Movie ( ) filter contains ( director , null ^^org.schema.Movie:Person ( " marlene dietrich " ) ) && duration <= NUMBER_0 min && id =~ QUOTED_STRING_0 ;
4150514_56	find the movie titled QUOTED_STRING_0 which also has a rating of 5 and features rosemary murphy .	@org.schema.Movie . Movie ( ) filter aggregateRating . ratingCount == 5 && contains ( actor , null ^^org.schema.Movie:Person ( " rosemary murphy " ) ) && id =~ QUOTED_STRING_0 ;
4150514_57	locate the QUOTED_STRING_0 movie which includes rosemary murphy and has a rating number equal to 5 .	@org.schema.Movie . Movie ( ) filter aggregateRating . ratingCount == 5 && contains ( actor , null ^^org.schema.Movie:Person ( " rosemary murphy " ) ) && id =~ QUOTED_STRING_0 ;
4150514_58	enumerate the QUOTED_STRING_0 movie that has a time duration of 2 hours .	@org.schema.Movie . Movie ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ;
4150514_59	retrieve the QUOTED_STRING_0 movie that is 2 hours in length .	@org.schema.Movie . Movie ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ;
4150514_60	show me the QUOTED_STRING_0 bosnian movie which time length is less than 10 days .	@org.schema.Movie . Movie ( ) filter duration <= 10 day && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " bosnian " ) ;
4150514_61	seek and find the bosnian movie called QUOTED_STRING_0 which is also no longer than 10 days .	@org.schema.Movie . Movie ( ) filter duration <= 10 day && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " bosnian " ) ;
4150514_62	look for QUOTED_STRING_0 which was directed by marlene dietrich and is less than NUMBER_0 minutes .	@org.schema.Movie . Movie ( ) filter contains ( director , null ^^org.schema.Movie:Person ( " marlene dietrich " ) ) && duration <= NUMBER_0 min && id =~ QUOTED_STRING_0 ;
4150514_63	retrieve the QUOTED_STRING_0 with a time length equal to no more than NUMBER_0 minutes which also has marlene dietrich as the director .	@org.schema.Movie . Movie ( ) filter contains ( director , null ^^org.schema.Movie:Person ( " marlene dietrich " ) ) && duration <= NUMBER_0 min && id =~ QUOTED_STRING_0 ;
4150514_64	i 'd like to know which QUOTED_STRING_0 movie has a rating count of 5 and stars rosemary murphy .	@org.schema.Movie . Movie ( ) filter aggregateRating . ratingCount == 5 && contains ( actor , null ^^org.schema.Movie:Person ( " rosemary murphy " ) ) && id =~ QUOTED_STRING_0 ;
4150514_65	which movie titled QUOTED_STRING_0 includes rosemary murphy in the cast and has 5 ratings ?	@org.schema.Movie . Movie ( ) filter aggregateRating . ratingCount == 5 && contains ( actor , null ^^org.schema.Movie:Person ( " rosemary murphy " ) ) && id =~ QUOTED_STRING_0 ;
4150514_66	i want a list of the 2 hour long QUOTED_STRING_0 movies .	@org.schema.Movie . Movie ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ;
4150514_67	find all QUOTED_STRING_0 movies that are 2 hours long .	@org.schema.Movie . Movie ( ) filter duration == 2 h && id =~ QUOTED_STRING_0 ;
4150514_68	find bosnian QUOTED_STRING_0 movies for those with a duration under 10 days .	@org.schema.Movie . Movie ( ) filter duration <= 10 day && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " bosnian " ) ;
4150514_69	i want to find bosnian QUOTED_STRING_0 movies that lasts less than 10 days .	@org.schema.Movie . Movie ( ) filter duration <= 10 day && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " bosnian " ) ;
4150514_70	find a QUOTED_STRING_0 movie directed by marlene dietrich that is under NUMBER_0 minutes long .	@org.schema.Movie . Movie ( ) filter contains ( director , null ^^org.schema.Movie:Person ( " marlene dietrich " ) ) && duration <= NUMBER_0 min && id =~ QUOTED_STRING_0 ;
4150514_71	i want the movie QUOTED_STRING_0 under NUMBER_0 minutes in length that marlene dietrich directed .	@org.schema.Movie . Movie ( ) filter contains ( director , null ^^org.schema.Movie:Person ( " marlene dietrich " ) ) && duration <= NUMBER_0 min && id =~ QUOTED_STRING_0 ;
4150514_72	which genre of movies without fewer than 3 producer have	[ genre ] of @org.schema.Movie . Movie ( ) filter count ( creator ) >= 3 ;
4150514_73	what genre do the movies has more or equal to 3 producer have	[ genre ] of @org.schema.Movie . Movie ( ) filter count ( creator ) >= 3 ;
4150514_74	find any movies with rating count higher than 1 and NUMBER_0 min or longer length	@org.schema.Movie . Movie ( ) filter aggregateRating . ratingCount >= 1 && duration >= NUMBER_0 min ;
4150514_75	show me any movies with rating count higher than 1 and NUMBER_0 min or longer length	@org.schema.Movie . Movie ( ) filter aggregateRating . ratingCount >= 1 && duration >= NUMBER_0 min ;
4150514_76	who were the actors in the QUOTED_STRING_0 movies that have shorter duration than 10 hours	[ actor ] of @org.schema.Movie . Movie ( ) filter duration <= 10 h && id =~ QUOTED_STRING_0 ;
4150514_77	which actors were in the QUOTED_STRING_0 movies that have shorter duration than 10 hours	[ actor ] of @org.schema.Movie . Movie ( ) filter duration <= 10 h && id =~ QUOTED_STRING_0 ;
4150514_78	i want to know the longest 3 g -rated movies with date published DATE_0 .	sort ( duration desc of @org.schema.Movie . Movie ( ) filter contentRating == enum G && datePublished == DATE_0 ) [ 1 : 3 ] ;
4150514_79	find the longest 3 r -rated movies with date published DATE_0 .	sort ( duration desc of @org.schema.Movie . Movie ( ) filter contentRating == enum R && datePublished == DATE_0 ) [ 1 : 3 ] ;
4150514_80	for films with at least 3 producer credits , identify the genre .	[ genre ] of @org.schema.Movie . Movie ( ) filter count ( creator ) >= 3 ;
4150514_81	i want to know the genre category for movies with 3 or more producers .	[ genre ] of @org.schema.Movie . Movie ( ) filter count ( creator ) >= 3 ;
4150514_82	look for films with a runtime of at least NUMBER_0 minutes and more than 1 rating .	@org.schema.Movie . Movie ( ) filter aggregateRating . ratingCount >= 1 && duration >= NUMBER_0 min ;
4150514_84	look up actors in the films called QUOTED_STRING_0 with a runtime of under 10 hours .	[ actor ] of @org.schema.Movie . Movie ( ) filter duration <= 10 h && id =~ QUOTED_STRING_0 ;
4150514_85	find out what actors had roles in QUOTED_STRING_0 movies running less than 10 hours in length .	[ actor ] of @org.schema.Movie . Movie ( ) filter duration <= 10 h && id =~ QUOTED_STRING_0 ;
4150514_88	what is the genre of the movies with fewer than 3 producers ?	[ genre ] of @org.schema.Movie . Movie ( ) filter count ( creator ) >= 3 ;
4150514_89	in movies with fewer than 3 producers what is the genre	[ genre ] of @org.schema.Movie . Movie ( ) filter count ( creator ) >= 3 ;
4150514_90	what movies have a rating count higher than 1 and are NUMBER_0 min of longer in length	@org.schema.Movie . Movie ( ) filter aggregateRating . ratingCount >= 1 && duration >= NUMBER_0 min ;
4150514_91	what are the movies with a length of longer than NUMBER_0 mins with a rating count higher than 1	@org.schema.Movie . Movie ( ) filter aggregateRating . ratingCount >= 1 && duration >= NUMBER_0 min ;
4150514_92	in the QUOTED_STRING_0 movies with a duration shorter than 10 hours who are the actors	[ actor ] of @org.schema.Movie . Movie ( ) filter duration <= 10 h && id =~ QUOTED_STRING_0 ;
4150514_93	who was the actor in the QUOTED_STRING_0 movies with a duration shorter than 10 hours	[ actor ] of @org.schema.Movie . Movie ( ) filter duration <= 10 h && id =~ QUOTED_STRING_0 ;
4150514_94	what are the longest movies with a pg 13 rating that were published on DATE_0	sort ( duration desc of @org.schema.Movie . Movie ( ) filter contentRating == enum PG13 && datePublished == DATE_0 ) [ 1 : 3 ] ;
4150514_95	what movies that were published on DATE_0 with a g rating are the longest ?	sort ( duration desc of @org.schema.Movie . Movie ( ) filter contentRating == enum G && datePublished == DATE_0 ) [ 1 : 3 ] ;
4150514_96	display the picture for films .	[ image ] of @org.schema.Movie . Movie ( ) ;
4150514_97	i want images for movies .	[ image ] of @org.schema.Movie . Movie ( ) ;
4150514_98	get me a few movies rated nc 17 for content .	@org.schema.Movie . Movie ( ) filter contentRating == enum NC17 ;
4150514_99	i 'm looking for some films listed as pg-13 for content rating .	@org.schema.Movie . Movie ( ) filter contentRating == enum PG13 ;
4150514_100	find the latest gujarati language version of QUOTED_STRING_0 , with a runtime under NUMBER_0 minutes .	sort ( datePublished desc of @org.schema.Movie . Movie ( ) filter duration <= NUMBER_0 min && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " gujarati " ) ) [ 1 ] ;
4150514_101	i 'd like the latest release of QUOTED_STRING_0 clocking in at less than NUMBER_0 minutes , with dialogue in gujarati .	sort ( datePublished desc of @org.schema.Movie . Movie ( ) filter duration <= NUMBER_0 min && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " gujarati " ) ) [ 1 ] ;
4150514_102	i want to know who produced the film rated r with the greatest duration .	[ creator ] of sort ( duration desc of @org.schema.Movie . Movie ( ) filter contentRating == enum R ) [ 1 ] ;
4150514_103	name the producer for the movie with the longest runtime and an g content rating .	[ creator ] of sort ( duration desc of @org.schema.Movie . Movie ( ) filter contentRating == enum G ) [ 1 ] ;
4150514_104	what is the image of movies ?	[ image ] of @org.schema.Movie . Movie ( ) ;
4150514_105	inform me of what is the image of films .	[ image ] of @org.schema.Movie . Movie ( ) ;
4150514_106	find me a movie that is rated as nc-17 .	@org.schema.Movie . Movie ( ) filter contentRating == enum NC17 ;
4150514_107	look me up a film that has pg as it 's rating .	@org.schema.Movie . Movie ( ) filter contentRating == enum PG ;
4150514_108	find the QUOTED_STRING_0 that is under NUMBER_0 minutes long , is the most recent , and is in the gujarati language .	sort ( datePublished desc of @org.schema.Movie . Movie ( ) filter duration <= NUMBER_0 min && id =~ QUOTED_STRING_0 && inLanguage == null ^^tt:iso_lang_code ( " gujarati " ) ) [ 1 ] ;
